loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1595773540.292434,1,0,459203.6405249167,0.0673828125,-0.9445343017578125,-0.3797607421875,459203.6367659167,-0.01791881211102009,0.0517345666885376,0.1481963843107224
1595773540.323288,2,0,459203.6743899167,0.0895233154296875,-0.891876220703125,-0.3722381591796875,459203.6706229167,0.03173795714974403,-0.1233317852020264,-0.03311773762106895
1595773540.366814,3,0,459203.7082469167,0.093994140625,-0.978729248046875,-0.37255859375,459203.7044889167,0.03914500400424004,0.0669018030166626,0.09521865844726562
1595773540.391002,4,0,459203.7421119167,0.0558013916015625,-0.8937225341796875,-0.398162841796875,459203.7383459167,0.04699147865176201,-0.1283358633518219,0.02460201643407345
1595773540.429554,5,0,459203.7759689167,0.0534515380859375,-0.943450927734375,-0.3353424072265625,459203.7722109167,0.00941853504627943,0.01820510253310204,0.005067729391157627
1595773540.458763,6,0,459203.8098349167,0.0862579345703125,-0.9368438720703125,-0.371002197265625,459203.8060679167,0.03766988217830658,0.1480760127305984,0.04260258749127388
1595773540.49128,7,0,459203.8436919167,0.06427001953125,-0.8941497802734375,-0.3670654296875,459203.8399329167,0.01748311892151833,-0.1798011958599091,-0.08774156868457794
1595773540.526443,8,0,459203.8775569167,0.060760498046875,-0.95623779296875,-0.335479736328125,459203.8737899167,0.1139886230230331,0.08349648863077164,-0.01930099353194237
1595773540.559059,9,0,459203.9114139167,0.120452880859375,-0.8580169677734375,-0.4828338623046875,459203.9076559167,0.1209147050976753,-0.04879576712846756,-0.1483207643032074
1595773540.610545,10,0,459203.9452789167,0.0650177001953125,-0.9495391845703125,-0.394989013671875,459203.9415129167,0.3665604293346405,0.04170829802751541,0.1103691160678864
1595773540.626724,11,0,459203.9791359167,0.10430908203125,-0.9240570068359375,-0.5140380859375,459203.9753779167,0.3163853883743286,-0.1618544161319733,0.1135531961917877
1595773540.669913,12,0,459204.0130019167,0.074005126953125,-0.87255859375,-0.422332763671875,459204.0092349167,0.3966687917709351,-0.379338800907135,-0.1382875740528107
1595773540.694533,13,0,459204.0468589167,0.0418853759765625,-0.949310302734375,-0.3481903076171875,459204.0430999167,0.4239283800125122,-0.5183662176132202,-0.02658979967236519
1595773540.731248,14,0,459204.0807239167,-0.0612335205078125,-0.9284515380859375,-0.14581298828125,459204.0769569167,0.4209637343883514,-0.2027637660503387,-0.1639306098222733
1595773540.762169,15,0,459204.1145809167,-7.62939453125e-05,-0.9544219970703125,-0.226715087890625,459204.1108229167,0.3109994232654572,-0.1990435868501663,-0.1424807161092758
1595773540.797295,16,0,459204.1484459167,-0.000152587890625,-0.942718505859375,-0.1685943603515625,459204.1446799167,0.213220402598381,-0.07909801602363586,-0.3177614510059357
1595773540.831569,17,0,459204.1823029167,0.1178741455078125,-0.984130859375,-0.2309417724609375,459204.1785449167,0.1179306283593178,-0.1077459007501602,-0.3335313498973846
1595773540.864863,18,0,459204.2161679167,0.07366943359375,-0.9925537109375,-0.235137939453125,459204.2124019167,0.07621034979820251,-0.1564708352088928,-0.3662584125995636
1595773540.910701,19,0,459204.2500249167,0.0023193359375,-0.9508819580078125,-0.176788330078125,459204.2462669167,-0.04253813996911049,0.02857518568634987,-0.4898229539394379
1595773540.932622,20,0,459204.2838909167,0.0866851806640625,-0.933685302734375,-0.11700439453125,459204.2801239167,0.03272439166903496,0.4425904750823975,-0.4032036364078522
1595773540.972638,21,0,459204.3177479167,0.1248626708984375,-0.970245361328125,-0.2306671142578125,459204.3139899167,-0.04739228263497353,0.538335382938385,-0.4131321907043457
1595773541.000848,22,0,459204.3516129167,0.1298370361328125,-0.9912109375,-0.195404052734375,459204.3478469167,-0.1642576456069946,0.3210470080375671,-0.472695916891098
1595773541.033045,23,0,459204.3854699167,0.056182861328125,-0.95782470703125,-0.2440338134765625,459204.3817119167,-0.1355415880680084,0.4452656209468842,-0.4862082600593567
1595773541.07091,24,0,459204.4193349167,-0.015625,-0.9528656005859375,-0.176849365234375,459204.4155689167,0.06114884093403816,0.8349180221557617,-0.6043857336044312
1595773541.100914,25,0,459204.4531919167,0.259521484375,-0.9524993896484375,-0.248260498046875,459204.4494339167,0.06019249930977821,1.470267057418823,-0.4716359674930573
1595773541.148736,26,0,459204.4870579167,0.147064208984375,-0.909393310546875,-0.4073333740234375,459204.4832909167,0.3274969160556793,1.263224959373474,-0.543639063835144
1595773541.168505,27,0,459204.5209149167,0.400421142578125,-0.8763427734375,-0.299346923828125,459204.5171559167,0.3044658899307251,1.296764492988586,-0.4660172462463379
1595773541.20952,28,0,459204.5547799167,0.664642333984375,-0.61102294921875,-0.4822540283203125,459204.5510129167,0.8806445002555847,1.341472864151001,-0.1366614401340485
1595773541.23624,29,0,459204.5886369167,0.5933074951171875,-0.99407958984375,-0.2123870849609375,459204.5848789167,0.6982927918434143,0.861198902130127,0.2738632261753082
1595773541.273141,30,0,459204.6225011667,0.317535400390625,-0.9540557861328125,-0.08660888671875,459204.6187351667,0.4815245568752289,0.3630804717540741,-0.04008297249674797
1595773541.304011,31,0,459204.6563581667,0.225860595703125,-1.28729248046875,-0.0921173095703125,459204.6526001667,0.2372125536203384,0.1293745040893555,0.03794578462839127
1595773541.339048,32,0,459204.6902241667,0.3826904296875,-0.8066253662109375,-0.04364013671875,459204.6864571667,0.2148521244525909,0.5354354381561279,-0.2720730602741241
