loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1595776450.753525,1,0,462114.108479375,-0.3401947021484375,-0.8981475830078125,-0.1196136474609375,462114.1009543751,0.01325774844735861,-0.01953561790287495,-0.06871381402015686
1595776450.770214,2,0,462114.1385793751,-0.305450439453125,-0.9435577392578125,-0.113739013671875,462114.131054375,0.04018230736255646,0.1145806387066841,0.02314127236604691
1595776450.812116,3,0,462114.168680375,-0.3177642822265625,-0.9456329345703125,-0.1473846435546875,462114.161155375,-0.02425607107579708,-0.02212660759687424,0.05088635161519051
1595776450.830327,4,0,462114.198781375,-0.3259429931640625,-0.919464111328125,-0.1714019775390625,462114.1912563751,-0.02047278359532356,0.06302983313798904,0.03417341783642769
1595776450.873261,5,0,462114.2288823751,-0.311798095703125,-0.9471282958984375,-0.1634674072265625,462114.221356375,-0.01206917967647314,0.1049676910042763,0.02079236321151257
1595776450.890591,6,0,462114.258982375,-0.2930908203125,-0.9385528564453125,-0.146942138671875,462114.251457375,-0.01471529621630907,0.005246161017566919,-0.06616943329572678
1595776450.936802,7,0,462114.289083375,-0.3124542236328125,-0.926910400390625,-0.1588897705078125,462114.281558375,-0.00755059439688921,-0.07008587568998337,-0.05169408768415451
1595776450.95068,8,0,462114.3191826667,-0.3182220458984375,-0.93438720703125,-0.1583251953125,462114.311658375,-0.0008748483960516751,-0.09128464013338089,-0.06667010486125946
1595776450.993461,9,0,462114.3492836667,-0.326019287109375,-0.9246978759765625,-0.14227294921875,462114.3417586667,0.004777178168296814,-0.05193377286195755,-0.07257380336523056
1595776451.010833,10,0,462114.3793846667,-0.322296142578125,-0.9323883056640625,-0.16033935546875,462114.3718596667,-0.00153584498912096,-0.03736255317926407,-0.09172006696462631
1595776451.059063,11,0,462114.4094846667,-0.322296142578125,-0.9302520751953125,-0.158111572265625,462114.4019596667,0.05543636158108711,0.1221567988395691,-0.04849696159362793
1595776451.071142,12,0,462114.4395856667,-0.3259429931640625,-0.9161376953125,-0.1588592529296875,462114.4320606667,0.03562430664896965,0.2742960155010223,0.03068733960390091
1595776451.112229,13,0,462114.4696866667,-0.3810272216796875,-0.9505767822265625,-0.1232757568359375,462114.4621616667,0.02032391354441643,0.3235714137554169,0.05442915484309196
1595776451.131355,14,0,462114.4997866667,-0.30926513671875,-0.9669036865234375,-0.143341064453125,462114.4922616667,-0.03660621494054794,0.7452366352081299,0.1664233356714249
1595776451.173519,15,0,462114.5298876667,-0.3568115234375,-0.9674835205078125,-0.2126007080078125,462114.5223626667,0.004822718445211649,0.300620824098587,0.3797689080238342
1595776451.191547,16,0,462114.5599886667,-0.4239654541015625,-0.89208984375,-0.213775634765625,462114.5524636667,0.01780403032898903,-0.254979282617569,0.268191784620285
1595776451.23469,17,0,462114.5900886667,-0.1228179931640625,-0.6342620849609375,-0.1239166259765625,462114.5825636667,0.1748554259538651,0.1302107274532318,-0.1123795360326767
1595776451.251753,18,0,462114.6201896667,-0.2657928466796875,-1.053665161132812,-0.0942230224609375,462114.6126646667,0.02933471836149693,0.1477609574794769,-0.1953223645687103
1595776451.292219,19,0,462114.6502906667,-0.378875732421875,-0.8636322021484375,-0.131195068359375,462114.6427656667,0.1786909103393555,0.2640580236911774,0.1572775095701218
1595776451.311909,20,0,462114.6803906667,-0.3652191162109375,-0.9074554443359375,-0.199188232421875,462114.6728656667,0.2780324220657349,0.7252301573753357,0.00618066405877471
1595776451.352887,21,0,462114.7104916667,-0.313934326171875,-0.8757476806640625,-0.2187347412109375,462114.7029666667,0.3968903720378876,0.726102352142334,0.2386549115180969
1595776451.372138,22,0,462114.7405926667,-0.2845611572265625,-0.976959228515625,-0.0825958251953125,462114.7330666667,0.2919615507125854,0.4548268914222717,0.09840060770511627
1595776451.414099,23,0,462114.7706926667,-0.162506103515625,-1.029037475585938,-0.0059814453125,462114.7631676667,0.2489088922739029,0.1148237884044647,0.1572522073984146
1595776451.432241,24,0,462114.8007936667,-0.2106475830078125,-1.001190185546875,-0.05816650390625,462114.7932686667,0.02977041155099869,0.111571803689003,0.1594067066907883
1595776451.473933,25,0,462114.8308946667,-0.23065185546875,-0.906585693359375,-0.2104339599609375,462114.8233686667,0.1061373576521873,0.1811679303646088,0.3960248231887817
1595776451.492363,26,0,462114.8609946667,-0.2316131591796875,-0.917877197265625,-0.1850128173828125,462114.8534696667,-0.05844440311193466,-0.1197357252240181,0.3110151290893555
