loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
1596231007.029362,1,0,103339.228503,2.212207346415592,-0.9769425086360136,1.163347252826425,0.1987869292497635,0.183560699224472,-0.1323800832033157,-0.03099274635314941,0.004988729953765869,-0.02279317378997803,2,0.5679500253748925,0.2580015803357052,0.544042237186704,0.5611472121368803,-0.3284238576889038,-0.9181346893310547,-0.2217359095811844,-28.63739013671875,-42.34759521484375,9.960418701171875,2
1596231007.059058,2,0,103339.258602,2.219551722190991,-0.9804133396092704,1.171727238835129,0.2413332462310791,0.04384259879589081,-0.1822205483913422,-0.06304281949996948,0.02065169811248779,-0.01552867889404297,2,0.5683439810733986,0.2623608251671022,0.5425573638578107,0.5601638575573914,-0.3227883279323578,-0.9214231371879578,-0.2163038402795792,-28.63640594482422,-42.50298309326172,10.11392211914062,2
1596231007.085147,3,0,103339.288701,2.230088698574779,-0.9859010844311035,1.181261169852416,0.3224172592163086,0.2789135873317719,-0.2247004210948944,-0.05298814177513123,0.05996382236480713,-0.02622216939926147,2,0.5688621188573498,0.267509170799273,0.5410250348993717,0.5586831587688835,-0.316631555557251,-0.9250856637954712,-0.2096694707870483,-28.23541259765625,-42.65974426269531,10.36514282226562,2
1596231007.122212,4,0,103339.318801,2.24212430332954,-0.9882984732830975,1.192946448424689,0.3500692248344421,0.1357178092002869,-0.2581555545330048,-0.0487898588180542,0.01404434442520142,-0.05227649211883545,2,0.568352005859488,0.2747752638848712,0.54010756359693,0.5565596754464067,-0.3080847561359406,-0.9294599890708923,-0.2029491066932678,-28.07040405273438,-42.65419006347656,10.52279663085938,2
1596231007.145445,5,0,103339.3489,2.254883529412317,-1.006272569510218,1.206779854285762,0.1966870278120041,-0.3283101618289948,-0.2735479772090912,0.04331770539283752,-0.02025520801544189,-0.03171294927597046,2,0.5718948942776922,0.2787391003399626,0.534262225760469,0.5566012573400368,-0.3007906079292297,-0.9344743490219116,-0.1904814839363098,-27.77609252929688,-42.64635467529297,10.9632568359375,2
1596231007.179229,6,0,103339.378999,2.253624005029547,-1.005239546750187,1.208262183651959,0.1995456665754318,-0.2092625796794891,0.1889820992946625,0.09442228078842163,-0.02542757987976074,-0.1622781753540039,2,0.5718410945477224,0.2792364817694873,0.533747669875169,0.5569007450571943,-0.2994236946105957,-0.9350011348724365,-0.1900494992733002,-27.46350860595703,-42.92369842529297,11.00567626953125,2
1596231007.205517,7,0,103339.409098,2.271747359515668,-1.02872674751016,1.21037171923898,0.1813229024410248,-0.2455708384513855,-0.2552050054073334,0.03666356205940247,0.1042653918266296,0.03659969568252563,2,0.5756258187007128,0.278713969216964,0.5313961314765132,0.5555102726254425,-0.3021137118339539,-0.9357471466064453,-0.181946873664856,-27.7421875,-42.60555267333984,11.802490234375,2
1596231007.242418,8,0,103339.439197,2.276172751699973,-1.041273796313098,1.220145399700093,0.1535462290048599,-0.2559478282928467,-0.02980706095695496,0.06340795755386353,-0.06419122219085693,0.04720044136047363,2,0.5785373426045682,0.2802454253520064,0.5259722641433039,0.5568756095356984,-0.2964655160903931,-0.9391493201255798,-0.1735140830278397,-27.22185516357422,-42.58535766601562,11.99029541015625,2
1596231007.265913,9,0,103339.469297,2.290298921337573,-1.063402721723091,1.220782907399539,0.200750932097435,-0.2811967432498932,-0.0182200837880373,-0.02357503771781921,0.04967808723449707,-0.04146862030029297,2,0.582379726722892,0.2784305034222339,0.5232827212529227,0.5563143242524436,-0.299708753824234,-0.9393681287765503,-0.1666206121444702,-26.97902679443359,-42.49082946777344,12.38381958007812,2
1596231007.302326,10,0,103339.499396,2.299228312088533,-1.079838799252924,1.227069662396303,0.2117954939603806,-0.2999275326728821,-0.1801000982522964,-0.06091535091400146,0.03516674041748047,-0.04902082681655884,2,0.5854869592381736,0.2788592671997017,0.5190137743892951,0.5568371041948201,-0.2971932291984558,-0.9415053129196167,-0.1588850617408752,-27.03580474853516,-42.47821044921875,12.72891235351562,2
1596231007.326045,11,0,103339.529495,2.311460869125189,-1.09963212795036,1.233947586710709,0.1866557002067566,-0.282860279083252,-0.08035124093294144,0.007737070322036743,-0.03562569618225098,0.02714395523071289,2,0.5889283817549914,0.2795515473683616,0.5144662697962316,0.5570806434721746,-0.2945020496845245,-0.9438008666038513,-0.1500285863876343,-26.58816528320312,-42.84378051757812,13.2763671875,2
1596231007.359315,12,0,103339.559594,2.323997556613423,-1.123789144365049,1.23810714268251,0.2499560415744781,-0.5143580436706543,-0.08565362542867661,0.01719319820404053,0.02925163507461548,0.01886814832687378,2,0.593358607928949,0.2780988467743744,0.5095239272913676,0.5576488403926898,-0.2944978177547455,-0.9451675415039062,-0.1411731839179993,-26.57505035400391,-42.70865631103516,13.71209716796875,2
1596231007.385984,13,0,103339.589693,2.338378328300294,-1.152710145945519,1.243647147084226,0.09762074798345566,-0.4676601588726044,-0.08826788514852524,0.04435065388679504,0.032795250415802,0.1160953640937805,2,0.5986381721464866,0.2764006266355798,0.5031928161860026,0.5585984139388194,-0.2936669588088989,-0.946962296962738,-0.1304700672626495,-25.96257019042969,-42.73483276367188,14.39785766601562,2
1596231007.423212,14,0,103339.619792,2.347376342599751,-1.171544558991205,1.247599847313147,0.2377814948558807,-0.319506973028183,-0.08086570352315903,-0.02833437919616699,-0.05801141262054443,-0.1539812088012695,2,0.6020539099371588,0.2753197710913601,0.4988236917950866,0.5593793217247823,-0.2926211357116699,-0.9482250809669495,-0.1234602257609367,-25.63137054443359,-42.712158203125,15.00546264648438,2
1596231007.446349,15,0,103339.649892,2.368950864067175,-1.2032528217207,1.251582475701361,0.3007627725601196,-0.4197047352790833,-0.003923583310097456,-0.02319219708442688,0.03182542324066162,-0.1936953067779541,2,0.6068680202386554,0.2744621174265902,0.4940345726579894,0.5588487516878389,-0.2928619384765625,-0.9494824409484863,-0.1127635017037392,-25.54098510742188,-42.53136444091797,15.543212890625,2
1596231007.482352,16,0,103339.679991,2.40414318433777,-1.251643680514007,1.25791807903911,0.5000472068786621,-0.5437842011451721,-0.1927327364683151,-0.1106294989585876,0.09879392385482788,-0.1971523761749268,2,0.6136900073805934,0.2740379218847088,0.4871332179526767,0.5576639951460785,-0.2922554016113281,-0.9514515995979309,-0.09657558798789978,-25.23230743408203,-42.38069915771484,16.50592041015625,2
1596231007.506595,17,0,103339.71009,2.444710841099707,-1.302067707503913,1.271120945887457,0.5251489877700806,-0.1335893422365189,-0.3249830901622772,-0.1087771058082581,0.0574653148651123,-0.0146101713180542,2,0.6195995236495245,0.2773198735861804,0.478839607362586,0.5566893333477158,-0.28461554646492,-0.9554323554039001,-0.07838023453950882,-24.9078369140625,-42.48113250732422,17.08831787109375,2
1596231007.543032,18,0,103339.740189,2.499382987976426,-1.345611182950513,1.282270711999753,0.6040040254592896,0.6040636897087097,-0.218126580119133,-0.146135538816452,0.1708799600601196,0.1305558681488037,2,0.6215356101931721,0.2862280026752528,0.4770950978309834,0.5514957409114003,-0.2773561477661133,-0.9586644172668457,-0.06353402882814407,-24.49448394775391,-42.31546783447266,17.7847900390625,2
1596231007.5667,19,0,103339.770288,2.535952706686162,-1.360689225043612,1.298172909647548,0.3217752873897552,0.6543872356414795,-0.6631824374198914,0.02808436751365662,-0.08919751644134521,0.1975563764572144,2,0.6184552296839653,0.2990552476409029,0.4777005806777767,0.547614499353143,-0.2633388638496399,-0.9630678296089172,-0.05615817382931709,-24.37239837646484,-42.31960296630859,18.28408813476562,2
1596231007.604039,20,0,103339.800387,2.554984939369051,-1.366215944501385,1.315574462969286,0.151282012462616,0.1145072281360626,-0.1509330570697784,0.3486323356628418,-0.157715380191803,0.1097339391708374,2,0.615266512888016,0.3095200349646431,0.4759985494808916,0.546872874021798,-0.2471957057714462,-0.967607319355011,-0.05128893256187439,-23.82212829589844,-42.60377502441406,17.8984375,2
1596231007.62687,21,0,103339.830487,2.580219326923437,-1.399107212308076,1.312026383353592,0.3381493091583252,-0.6114193201065063,0.1616254597902298,0.01852154731750488,0.1188663840293884,-0.03978651762008667,2,0.6195427915683731,0.3070952636943711,0.4737895932210574,0.5453282643629874,-0.252130389213562,-0.9667054414749146,-0.04371845722198486,-23.87439727783203,-42.45951843261719,18.19940185546875,2
1596231007.659717,22,0,103339.860586,2.612775533937155,-1.445124780913788,1.318952713595516,0.2546106278896332,-0.1371838748455048,-0.4601500034332275,-0.15263432264328,0.02177798748016357,0.01159763336181641,2,0.6245883231085649,0.3070382804586177,0.4663323066935616,0.5460323974742403,-0.2472257316112518,-0.9684546589851379,-0.03123384155333042,-23.41284942626953,-42.19219970703125,19.22317504882812,2
