loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
1596230230.928188,8,0,102563.1131891667,2.057176220225323,-1.169256195257939,1.177038049290699,-0.1323257684707642,0.07526672631502151,-0.2194109112024307,0.01455435156822205,0.07629603147506714,0.151885986328125,2,0.6320881772385938,0.1596560080270739,0.436041034839942,0.6203569090324663,-0.3531453609466553,-0.9234736561775208,-0.1499489843845367,-23.91414642333984,-43.04189300537109,14.78607177734375,2
1596230230.968929,9,0,102563.1432871667,2.040595260794171,-1.156974302623971,1.18365459477502,0.003476926125586033,-0.04216179996728897,-0.1263962984085083,0.01259821653366089,-0.1384214162826538,-0.08290219306945801,2,0.6310780823545348,0.1607268290596834,0.4326647657842299,0.6234650758303255,-0.3456753790378571,-0.925991952419281,-0.1518146842718124,-23.29625701904297,-43.19518280029297,14.76483154296875,2
1596230230.988409,10,0,102563.1733841667,2.037692909749515,-1.151127095762141,1.17901169544106,-0.1482568979263306,0.03191795945167542,0.1704248487949371,-0.01640605926513672,0.01506495475769043,-0.02120554447174072,2,0.6297967704130483,0.1598885556714118,0.4350771298893085,0.6232974034258766,-0.3487040996551514,-0.9242290854454041,-0.1555833518505096,-23.29576873779297,-43.35573577880859,14.68267822265625,2
1596230231.026657,11,0,102563.2034821667,2.042654224913325,-1.157870674609755,1.181149172005203,0.1341513693332672,-0.01994769647717476,-0.1986725330352783,-0.05922329425811768,0.1047115325927734,-0.1434301733970642,2,0.6309775434867934,0.1601552315779313,0.4338191637552721,0.6229114972365599,-0.3479352295398712,-0.9250431656837463,-0.1524352878332138,-23.47431182861328,-43.20835876464844,14.7415771484375,2
1596230231.048593,12,0,102563.2335791667,2.045732641331418,-1.157736313702785,1.186867251167197,0.1085477098822594,0.2142244428396225,-0.08026070892810822,-0.06960740685462952,-0.007268548011779785,0.01533615589141846,2,0.6309905642947354,0.1633179044410514,0.4330037679852983,0.6226444617596517,-0.3430646061897278,-0.9272000789642334,-0.150356337428093,-23.4342041015625,-43.31539916992188,14.6690673828125,2
1596230231.087083,13,0,102563.2636775417,2.054955338240524,-1.157843162431466,1.190227581890074,0.2766376435756683,0.2365322262048721,-0.07139689475297928,0.09087455272674561,-0.01905936002731323,-0.0623856782913208,2,0.630415905051453,0.167456490629564,0.4347686337411706,0.6208947622560193,-0.340224415063858,-0.9284535050392151,-0.149068221449852,-23.31394195556641,-43.20181274414062,14.69854736328125,2
1596230231.108799,14,0,102563.2937755417,2.08305775174125,-1.184326727528215,1.195456601109848,0.3887606859207153,-0.2838346660137177,-0.05255619063973427,0.2278265655040741,-0.01054227352142334,-0.04239046573638916,2,0.6340162842403043,0.1701054724317678,0.433434055961488,0.6174321904489324,-0.3395512998104095,-0.9303831458091736,-0.1381749659776688,-23.38288879394531,-43.19142913818359,14.98287963867188,2
1596230231.148082,15,0,102563.3238725417,2.093798337244664,-1.206715096105149,1.194835952897893,0.1236361265182495,-0.4490600228309631,0.3010049164295197,0.2837902307510376,-0.06410229206085205,-0.01766490936279297,2,0.6379229723898205,0.1663793073182563,0.42982651526379,0.6169451427468792,-0.3430986106395721,-0.9301554560661316,-0.1307444125413895,-23.17369842529297,-43.02761840820312,15.77828979492188,2
1596230231.16901,16,0,102563.3539705417,2.138520550004883,-1.25792468735076,1.186222066814218,0.5816911458969116,-0.4558922350406647,0.533329963684082,0.2391004264354706,0.00725710391998291,-0.2988296747207642,2,0.6450497425743781,0.1617851485426595,0.4298565859340582,0.6107043875950836,-0.3569519519805908,-0.9269582629203796,-0.1154727935791016,-23.54147338867188,-42.61811828613281,16.34841918945312,2
1596230231.209257,17,0,102563.3840685417,2.190384670693561,-1.32883901627482,1.176210953172684,0.5431158542633057,-1.085500836372375,0.4446625709533691,0.1603517234325409,0.1170049905776978,-0.1217804551124573,2,0.6560590403543241,0.1534004259656127,0.4256812942369063,0.6040284518405612,-0.3732276856899261,-0.9231560230255127,-0.09210968762636185,-23.72012329101562,-42.11499786376953,17.20602416992188,2
1596230231.229585,18,0,102563.4141655417,2.241806077242189,-1.412396863561315,1.16607716358517,0.6037923693656921,-1.2732994556427,0.5191023945808411,0.07376524806022644,0.1094835996627808,-0.05172228813171387,2,0.6699910783527216,0.1416208251782297,0.4165665281646709,0.5979363388935873,-0.388831228017807,-0.9192129969596863,-0.06211099401116371,-23.46189117431641,-41.35951995849609,18.90408325195312,2
1596230231.269865,19,0,102563.4442635417,2.287916492357058,-1.485461819163762,1.153016378211511,0.470065712928772,-0.7445141673088074,0.456295371055603,-0.1104905009269714,-0.006739616394042969,0.03603553771972656,2,0.6823540908620618,0.1307761434283753,0.4095364367787568,0.5912448960282923,-0.404256284236908,-0.9139919281005859,-0.03458099067211151,-23.58291625976562,-40.96916198730469,19.77493286132812,2
1596230231.289461,20,0,102563.4743605417,2.32550992454936,-1.53900670651493,1.140272912231017,0.5191954374313354,-0.5936503410339355,0.4237800538539886,-0.193169891834259,0.09568691253662109,0.01034092903137207,2,0.6914721098521477,0.1234252581578204,0.4059854997569188,0.5846437529240497,-0.4171356856822968,-0.9087474346160889,-0.01326505374163389,-23.77845001220703,-40.19663238525391,21.29833984375,2
1596230231.327209,21,0,102563.5044585417,2.367899336986364,-1.589407183754096,1.133425002660795,0.7719218730926514,-0.142696276307106,-0.03624679520726204,-0.3087118268013,0.1645915508270264,-0.053253173828125,2,0.6994777134431668,0.1211284691704344,0.4027709576172674,0.5777840510545036,-0.4234864115715027,-0.9058681726455688,0.007882355712354183,-23.74269866943359,-39.98681640625,21.8353271484375,2
1596230231.349626,22,0,102563.5345565417,2.429309656654731,-1.63742517611298,1.139877531304299,0.7167349457740784,0.6506358981132507,-0.434194952249527,-0.2711834013462067,0.07543885707855225,0.06378555297851562,2,0.7047785474509431,0.1311203222431647,0.4016990693777041,0.5698531312492986,-0.4167791306972504,-0.908582329750061,0.02781067974865437,-23.78006744384766,-39.18196868896484,23.00491333007812,2
