loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1595776217.207839,1,0,461880.56393775,0.062957763671875,-0.8506927490234375,-0.4175262451171875,461880.54262075,-0.02529656887054443,-0.2388695627450943,-0.1151265874505043
1595776217.226921,2,0,461880.59403775,0.1919708251953125,-0.903289794921875,-0.477691650390625,461880.57272075,0.002638127421960235,-0.0271834172308445,-0.05653970688581467
1595776217.255913,3,0,461880.62413775,0.1702880859375,-0.9985809326171875,-0.3681793212890625,461880.60282175,0.1081893220543861,0.2223630249500275,0.1605771631002426
1595776217.296095,4,0,461880.6542387501,0.099853515625,-0.853302001953125,-0.336883544921875,461880.63292175,0.01702052913606167,-0.06797105818986893,0.2991483509540558
1595776217.316029,5,0,461880.68433875,0.09259033203125,-0.933746337890625,-0.402130126953125,461880.66302175,0.02734001167118549,0.07855073362588882,0.009395099245011806
1595776217.35422,6,0,461880.71443975,0.10784912109375,-0.9275970458984375,-0.3987579345703125,461880.69312275,0.03380057215690613,0.01106756459921598,-0.06958866864442825
1595776217.376202,7,0,461880.74453975,0.1973724365234375,-0.8715362548828125,-0.4095916748046875,461880.72322275,0.006803045049309731,0.06867094337940216,0.05561825633049011
1595776217.416283,8,0,461880.77463975,0.2181396484375,-0.9577178955078125,-0.4110107421875,461880.75332275,0.09630869328975677,0.2636761069297791,0.1517064422369003
1595776217.436389,9,0,461880.8047407501,0.149566650390625,-0.951263427734375,-0.41571044921875,461880.78342375,0.08750960975885391,-0.01354403793811798,0.2671555280685425
1595776217.476868,10,0,461880.83484075,0.0665130615234375,-0.8990020751953125,-0.396240234375,461880.8135237501,0.08168154954910278,-0.2228530496358871,0.2253974378108978
1595776217.496546,11,0,461880.86494075,0.081756591796875,-0.9362640380859375,-0.3968505859375,461880.84362475,0.09165535122156143,-0.04429209604859352,0.01287238858640194
1595776217.53798,12,0,461880.89504175,0.118133544921875,-0.9272308349609375,-0.4481353759765625,461880.87372475,0.1198891177773476,-0.02244086004793644,0.003081809962168336
1595776217.556725,13,0,461880.92514175,0.065460205078125,-0.8797149658203125,-0.3444976806640625,461880.90382475,0.008525044657289982,-0.1346627324819565,-0.1504014879465103
1595776217.59654,14,0,461880.9552417501,0.188262939453125,-0.8921966552734375,-0.3470916748046875,461880.93392575,-0.006498645525425673,-0.2155533283948898,-0.5992607474327087
1595776217.617015,15,0,461880.98534275,-0.1683349609375,-0.955474853515625,-0.431640625,461880.96402575,0.137929379940033,-0.28942009806633,-0.1887536644935608
1595776217.655978,16,0,461881.01544275,-0.218170166015625,-0.8452301025390625,-0.5501251220703125,461880.99412575,0.559856653213501,0.5038328170776367,1.570757746696472
1595776217.677109,17,0,461881.04554375,0.2357025146484375,-0.819793701171875,-0.586181640625,461881.02422675,0.4638531506061554,0.6094055771827698,-0.2902472615242004
1595776217.715782,18,0,461881.07564375,0.1457977294921875,-0.9049835205078125,-0.49456787109375,461881.05432675,0.6170637607574463,-0.3056832253932953,-0.5936201810836792
1595776217.737379,19,0,461881.105743625,-0.0218505859375,-0.7383270263671875,-0.448150634765625,461881.08442675,0.5896358489990234,-0.6508907079696655,0.04133066162467003
1595776217.772778,20,0,461881.135844625,0.103546142578125,-0.938720703125,-0.3786163330078125,461881.114527625,0.9504744410514832,0.08799510449171066,-0.2319362908601761
1595776217.797569,21,0,461881.165944625,0.320556640625,-0.7701416015625,-0.42584228515625,461881.144627625,1.009860277175903,0.02912592701613903,-0.08259953558444977
1595776217.836482,22,0,461881.196044625,0.1224365234375,-0.9353485107421875,-0.217437744140625,461881.174727625,1.162025094032288,-0.1925396174192429,-0.009241967462003231
1595776217.857591,23,0,461881.2261456251,-0.2400360107421875,-1.205215454101562,0.2274932861328125,461881.204828625,1.215720772743225,-0.7421929240226746,-0.4034270942211151
1595776217.89524,24,0,461881.256245625,0.1182861328125,-0.823150634765625,0.3102874755859375,461881.2349286251,0.7931839227676392,-0.572482168674469,-0.5806471705436707
1595776217.917955,25,0,461881.286345625,0.12139892578125,-1.153564453125,0.1837921142578125,461881.265029625,0.8113879561424255,0.4322164058685303,-0.4082173109054565
1595776217.955277,26,0,461881.316446625,0.185394287109375,-1.13067626953125,-0.06011962890625,461881.295129625,0.6015814542770386,0.4863882958889008,-0.2657499313354492
1595776217.978197,27,0,461881.346546625,0.335906982421875,-0.87432861328125,-0.2669525146484375,461881.325229625,0.01262498181313276,-0.00120055302977562,-0.6174110174179077
1595776218.01553,28,0,461881.3766466251,0.1712646484375,-1.1624755859375,-0.1157989501953125,461881.355330625,0.3012394607067108,-0.1848912835121155,-0.538038432598114
1595776218.038358,29,0,461881.406747625,0.1898193359375,-0.9212646484375,-0.1582183837890625,461881.385430625,0.3418824970722198,-0.257924497127533,-0.4652185440063477
1595776218.076001,30,0,461881.436847625,0.3416595458984375,-0.7179718017578125,0.109649658203125,461881.415530625,0.3165260255336761,-0.6518736481666565,-0.6345553994178772
1595776218.098564,31,0,461881.466947625,0.2383575439453125,-1.07330322265625,0.0679779052734375,461881.445631625,0.260427862405777,-0.151787668466568,-0.3438915908336639
1595776218.1346,32,0,461881.497048625,-0.117523193359375,-0.95928955078125,-0.2342987060546875,461881.475731625,0.6947462558746338,-0.4736098945140839,0.06241117790341377
1595776218.158723,33,0,461881.5271486251,0.1126251220703125,-0.7339630126953125,0.061676025390625,461881.505831625,0.1381384283304214,-0.6290194988250732,-0.1276319921016693
