loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1595774636.141725,1,0,460299.469419375,0.44854736328125,-0.7303314208984375,-0.4045562744140625,460299.4405683751,-0.06088518723845482,0.01930152624845505,0.04727616906166077
1595774636.143468,2,0,460299.499519375,0.5091400146484375,-0.8101348876953125,-0.2523956298828125,460299.470669375,0.1143910214304924,-0.1746471673250198,-0.05668644979596138
1595774636.181504,3,0,460299.529620375,0.519805908203125,-0.8654937744140625,-0.3196563720703125,460299.500769375,0.07942850887775421,-0.07690676301717758,-0.1691943556070328
1595774636.203551,4,0,460299.5597203751,0.368865966796875,-0.8326416015625,-0.3523406982421875,460299.530870375,0.08777140080928802,-0.09953618049621582,0.02407657355070114
1595774636.242151,5,0,460299.589820375,0.55377197265625,-0.804351806640625,-0.2086334228515625,460299.560970375,-0.02265524491667747,-0.1478579044342041,-0.08295906335115433
1595774636.263707,6,0,460299.619921375,0.6382293701171875,-0.8320159912109375,-0.391754150390625,460299.5910703751,-0.1386745274066925,0.3526158332824707,0.01904985681176186
1595774636.305843,7,0,460299.650020875,0.4126129150390625,-0.8054351806640625,-0.24310302734375,460299.621171375,0.1204023137688637,-0.2120036035776138,0.2406131476163864
1595774636.326095,8,0,460299.680121875,0.3517608642578125,-0.8466339111328125,-0.2907867431640625,460299.651270875,0.1429342478513718,-0.2620864808559418,0.102072037756443
1595774636.369356,9,0,460299.7102218751,0.5673828125,-0.8351898193359375,-0.3165283203125,460299.681371875,0.02254632115364075,-0.1192771270871162,-0.2196655124425888
1595774636.384243,10,0,460299.740322875,0.5879669189453125,-0.788360595703125,-0.37939453125,460299.711471875,-0.02662388794124126,0.04599199444055557,-0.1682398766279221
1595774636.429425,11,0,460299.770422875,0.5794219970703125,-0.731597900390625,-0.2863006591796875,460299.741572875,0.1154634803533554,-0.2988490164279938,-0.1532737016677856
1595774636.444335,12,0,460299.800522875,0.4923248291015625,-0.7521820068359375,-0.5594024658203125,460299.771672875,0.1691863685846329,-0.3059415519237518,-0.2687683403491974
1595774636.487798,13,0,460299.830623875,0.1998291015625,-0.988037109375,-0.26727294921875,460299.801772875,0.8293775916099548,-0.9279374480247498,0.01653343625366688
1595774636.504601,14,0,460299.8607238751,0.2082672119140625,-0.8381195068359375,-0.4949798583984375,460299.8318738751,0.2605439722537994,0.08625632524490356,0.3013694286346436
1595774636.54481,15,0,460299.890824875,0.4624176025390625,-0.7889251708984375,-0.3698272705078125,460299.861973875,0.3046954572200775,-0.01350382436066866,-0.3539490103721619
1595774636.564839,16,0,460299.920924875,0.40570068359375,-0.81683349609375,-0.46600341796875,460299.892074875,0.5364224314689636,0.1911084353923798,-0.2488915771245956
1595774636.607175,17,0,460299.9510258751,0.359832763671875,-0.7775115966796875,-0.3993377685546875,460299.922174875,0.4819962084293365,0.2340244799852371,-0.02448217384517193
1595774636.62659,18,0,460299.981125875,0.3636474609375,-0.8365478515625,-0.1865386962890625,460299.952275875,0.7134448885917664,0.06496914476156235,-0.5425205230712891
1595774636.665199,19,0,460300.011225875,0.3816375732421875,-0.8703765869140625,-0.001617431640625,460299.982375875,0.6909382343292236,0.1888716518878937,-0.4452395141124725
1595774636.685139,20,0,460300.041326875,0.3553924560546875,-0.933685302734375,0.00494384765625,460300.012475875,0.3724851608276367,0.8943212032318115,-0.4029714167118073
1595774636.726901,21,0,460300.071426875,0.5298919677734375,-0.773468017578125,0.0230255126953125,460300.042576875,0.1038393154740334,1.217047333717346,-0.4143721461296082
1595774636.745403,22,0,460300.1015278751,0.8119964599609375,-0.76605224609375,-0.032196044921875,460300.072676875,-0.01953641697764397,1.617896676063538,-0.5267063975334167
1595774636.786581,23,0,460300.131627875,0.656219482421875,-0.9513092041015625,-0.211944580078125,460300.102777875,-0.1894594132900238,1.442165851593018,-0.3224741816520691
1595774636.8055,24,0,460300.161727875,0.4952850341796875,-0.726409912109375,0.2050933837890625,460300.132877875,0.1140916869044304,0.8185212016105652,0.362978994846344
1595774636.844541,25,0,460300.191828875,0.5759735107421875,-0.7620391845703125,-0.0428314208984375,460300.162977875,-0.01553608290851116,0.8614354133605957,-0.1881137192249298
1595774636.865859,26,0,460300.221928875,0.670166015625,-0.8814239501953125,-0.2722015380859375,460300.193078875,0.1825415790081024,0.7393316030502319,-0.2881670892238617
1595774636.906462,27,0,460300.252029875,0.63531494140625,-0.7802734375,-0.103668212890625,460300.253279875,0.2169866412878036,0.1956499218940735,-0.3430833220481873
1595774636.926686,28,0,460300.282129875,0.7276458740234375,-0.6924896240234375,-0.102569580078125,,,,
1595774636.966549,29,0,460300.312229875,0.66693115234375,-0.856689453125,-0.179290771484375,460300.313479875,0.6051737666130066,-0.46877121925354,-0.08239047974348068
1595774636.986154,30,0,460300.342330875,0.7493438720703125,-0.7491455078125,-0.01806640625,,,,
1595774637.027541,31,0,460300.372430875,0.67510986328125,-0.7812347412109375,-0.01849365234375,460300.343580875,0.4741366803646088,-0.4374923706054688,-0.3189218044281006
1595774637.046464,32,0,460300.402531875,0.4769287109375,-0.8807373046875,0.172088623046875,460300.3736808751,0.4903697073459625,-0.5017107725143433,-0.1145505458116531
1595774637.086219,33,0,460300.432631875,0.6343231201171875,-0.6600341796875,0.3872222900390625,460300.403781875,0.4210196733474731,-0.7589633464813232,-0.0625869482755661
