loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1595964332.784006,1,0,565704.1832390417,0.3800201416015625,-0.942047119140625,-0.2370452880859375,565704.1807310417,0.06604772806167603,-0.1480003893375397,-0.3031497597694397
1595964332.821436,2,0,565704.2171020417,0.2366180419921875,-0.9784088134765625,-0.139862060546875,565704.2145940417,-0.05758446827530861,-0.2673579454421997,-0.02963139489293098
1595964332.851118,3,0,565704.2509570417,0.262115478515625,-0.984649658203125,-0.1707763671875,565704.2484490417,-0.01544287241995335,0.1335732340812683,-0.01111736614257097
1595964332.886204,4,0,565704.2848200417,0.223602294921875,-0.9119720458984375,-0.1834259033203125,565704.2823120417,-0.04124490916728973,0.1763222962617874,-0.1327529847621918
1595964332.918865,5,0,565704.3186750417,0.3205413818359375,-0.919586181640625,-0.1490936279296875,565704.3161670417,0.05797754973173141,-0.1552857309579849,-0.2175158113241196
1595964332.953908,6,0,565704.352537625,0.348419189453125,-1.047332763671875,-0.244720458984375,565704.350029625,0.04743222892284393,0.05077715963125229,0.2974508702754974
1595964332.986652,7,0,565704.386391625,0.0485992431640625,-0.878997802734375,-0.1963043212890625,565704.383883625,0.01661865785717964,-0.0757586732506752,0.0006250438746064901
1595964333.021577,8,0,565704.420254625,0.3100128173828125,-0.894073486328125,-0.2382659912109375,565704.417746625,0.1895488947629929,0.09421224892139435,-0.3438383340835571
1595964333.067704,9,0,565704.4541096251,0.09039306640625,-0.968902587890625,-0.238525390625,565704.4516016251,0.2252962291240692,0.04074716195464134,-0.0004623247659765184
1595964333.089456,10,0,565704.4879726251,0.2456817626953125,-0.910491943359375,-0.217041015625,565704.4854646251,0.3123001158237457,0.2453927099704742,-0.2739820182323456
1595964333.126582,11,0,565704.521827625,0.277130126953125,-0.853546142578125,-0.3116302490234375,565704.519319625,0.3158117532730103,0.2767410576343536,-0.1777327060699463
1595964333.157102,12,0,565704.555690625,0.353118896484375,-0.901153564453125,-0.0734710693359375,565704.553182625,0.5364727377891541,0.3686848282814026,-0.01220686547458172
1595964333.189729,13,0,565704.589544625,0.3074493408203125,-1.013870239257812,0.0313262939453125,565704.587036625,0.4291404485702515,0.5458332300186157,0.003522030543535948
1595964333.224815,14,0,565704.623407625,0.2928619384765625,-0.9906463623046875,-0.0244140625,565704.620899625,0.4967868626117706,0.4062242209911346,-0.05729338154196739
1595964333.257436,15,0,565704.6572626251,0.2221527099609375,-0.9840850830078125,-0.00335693359375,565704.6547546251,0.2400506734848022,0.4748040735721588,-0.04308249056339264
1595964333.304439,16,0,565704.691125625,0.2239837646484375,-0.9967193603515625,0.0654754638671875,565704.688617625,0.4896727502346039,0.727303147315979,0.1406303495168686
1595964333.325228,17,0,565704.7249806251,0.415374755859375,-0.9449462890625,-0.09442138671875,565704.7224726251,0.1674196273088455,0.6691716909408569,-0.11419927328825
1595964333.368078,18,0,565704.7588436251,0.4296722412109375,-0.979827880859375,-0.2295989990234375,565704.7563356251,0.1672065705060959,-0.293901652097702,-0.2507794797420502
1595964333.392962,19,0,565704.792697625,0.1974029541015625,-0.87939453125,-0.0681610107421875,565704.790189625,0.1677418649196625,-0.6792048811912537,-0.3078891038894653
1595964333.427879,20,0,565704.826560625,0.3805999755859375,-0.9667205810546875,-0.1296539306640625,565704.824052625,0.4710325002670288,-0.09397230297327042,-0.1583465039730072
1595964333.460608,21,0,565704.860415625,0.496551513671875,-0.892608642578125,-0.09521484375,565704.857907625,0.4118453562259674,-0.1723576486110687,0.02163818292319775
1595964333.495669,22,0,565704.894278625,0.28546142578125,-0.973297119140625,0.0615234375,565704.891770625,0.4218641519546509,-1.001621842384338,-0.1229022219777107
1595964333.528707,23,0,565704.9281336251,0.2738800048828125,-0.9415740966796875,0.13616943359375,565704.9256256251,0.463922381401062,-0.746417760848999,-0.3093431890010834
1595964333.563394,24,0,565704.9619966251,0.2104949951171875,-1.0230712890625,0.321319580078125,565704.9594886251,0.2781136333942413,0.2198332995176315,0.01648736372590065
1595964333.605512,25,0,565704.995851625,0.1834716796875,-0.997589111328125,0.308135986328125,565704.993342625,-0.01578455604612827,0.4946337044239044,-0.05554155632853508
1595964333.631176,26,0,565705.0297136251,0.5135040283203125,-0.9886322021484375,-0.0496063232421875,565705.0272056251,-0.1976718008518219,0.1921140551567078,-0.1810435503721237
1595964333.667244,27,0,565705.063568625,0.4400634765625,-0.9593658447265625,-0.059051513671875,565705.061060625,-0.4707744419574738,-0.3020629286766052,0.004802212119102478
1595964333.701495,28,0,565705.097431625,0.27679443359375,-0.851776123046875,-0.0157928466796875,565705.094923625,-0.3181215226650238,-0.006666691042482853,-0.04072239622473717
1595964333.734137,29,0,565705.1312866251,0.32861328125,-1.028884887695312,0.006622314453125,565705.128778625,-0.2410357892513275,0.4264229536056519,0.1567741632461548
1595964333.76806,30,0,565705.165149625,0.2397308349609375,-0.9191131591796875,0.0681915283203125,565705.162641625,-0.4679706692695618,0.1453880816698074,0.02446486242115498
1595964333.8012,31,0,565705.1990046251,0.252166748046875,-0.9405517578125,0.24493408203125,565705.1964966251,-0.412962019443512,0.5293445587158203,-0.124822624027729
1595964333.843746,32,0,565705.2328676251,0.205322265625,-1.0582275390625,0.298248291015625,565705.2303586251,-1.167478203773499,0.5175096988677979,-0.08073399215936661
